movieId,recommendedMovieId,hybrid_score,tmdb_rating
7179,4422,0.5157,7.872
7179,6643,0.5128,8.165
7179,8405,0.4965,7.408
7179,7820,0.4923,7.85
7181,46855,0.6686,7.891
7181,187717,0.6626,7.996
7181,6611,0.6593,7.875
7181,1757,0.659,7.683
7181,167064,0.6561,7.735
7181,26359,0.656,7.786
7181,189713,0.6555,7.492
7181,100556,0.6524,7.662
7181,162414,0.6518,7.358
7181,8620,0.6513,7.926
7184,3330,0.5325,7.472
7184,7261,0.526,6.016
7184,6410,0.5236,5.973
7184,7305,0.4623,6.169
7184,5899,0.4456,7.382
7184,6051,0.4274,6.577
7184,1468,0.388,5.305
7184,6617,0.3317,7.216
7184,2457,0.3227,6.1
7184,2518,0.3044,6.1
7190,85438,0.5187,7.2
7190,1417,0.3951,5.982
7190,6983,0.3823,6.908
7190,385,0.3808,6.2
7190,1144,0.3784,7.167
7190,791,0.3753,
7190,1116,0.3701,5.974
7190,1137,0.3669,5.303
7190,7190,0.3637,7.05
7190,1841,0.36,5.611
7191,138702,0.6621,7.838
7191,73808,0.6605,7.8
7191,41627,0.6584,8.244
7191,95965,0.6512,7.6
7191,87197,0.651,7.781
7191,47721,0.6504,7.733
7191,159061,0.6485,7.376
7191,85438,0.648,7.2
7191,6267,0.6478,5.319
7191,168608,0.6466,7.367
7192,6992,0.5886,6.0
7192,5678,0.5278,6.092
7192,26865,0.5214,7.478
7192,41627,0.517,8.244
7192,2681,0.5157,5.842
7192,73808,0.5141,7.8
7192,138702,0.5127,7.838
7192,8183,0.5082,6.842
7192,43708,0.5066,6.791
7192,95965,0.5048,7.6
7193,5688,0.6168,6.327
7193,5521,0.614,6.5
7193,2552,0.6135,5.725
7193,4617,0.6133,6.4
7193,6851,0.6126,6.281
7193,176423,0.6026,7.642
7193,6720,0.6014,5.775
7193,6517,0.599,5.652
7193,6670,0.5986,5.28
7193,180045,0.5864,7.148
7202,81520,0.6779,7.549
7202,146309,0.6661,7.913
7202,76091,0.6631,7.7
7202,72142,0.6585,7.9
7202,5953,0.6552,8.233
7202,91233,0.6479,7.454
7202,107771,0.646,7.2
7202,73876,0.645,7.355
7202,110281,0.6431,7.395
7202,43289,0.6366,7.169
7205,8188,0.6635,8.065
7205,25963,0.6612,8.04
7205,7938,0.659,7.891
7205,7939,0.6533,7.774
7205,8199,0.6504,8.005
7205,8239,0.6501,7.658
7205,2632,0.6431,7.799
7205,8670,0.6428,7.6
7205,6123,0.6422,7.461
7205,5489,0.6415,7.278
7206,7209,0.5684,6.928
7206,4399,0.5345,7.071
7206,165969,0.5334,7.481
7206,81018,0.5243,7.261
7206,37545,0.5196,6.6
7206,105250,0.5159,
7206,92475,0.5159,
7206,4928,0.5007,7.452
7206,31545,0.4819,8.252
7206,5021,0.4809,7.164
7208,8521,0.5815,7.233
7208,44943,0.5156,7.887
7208,59995,0.496,
7208,27695,0.4948,6.645
7208,6660,0.492,7.981
7208,8684,0.4917,7.944
7208,8125,0.4905,7.814
7208,6344,0.4856,6.1
7208,8459,0.4846,7.8
7208,7560,0.4832,7.824
7209,7206,0.5839,7.421
7209,26928,0.4948,7.347
7209,31545,0.4935,8.252
7209,26003,0.4915,8.256
7209,25963,0.4846,8.04
7209,84716,0.4839,7.913
7209,8188,0.4827,8.065
7209,3736,0.4815,7.847
7209,6533,0.4811,7.365
7209,72714,0.481,8.105
7211,6660,0.6637,7.981
7211,8125,0.6627,7.814
7211,8684,0.6596,7.944
7211,8459,0.6557,7.8
7211,2612,0.6544,7.624
7211,7560,0.6536,7.824
7211,6273,0.6515,7.617
7211,25769,0.6512,7.593
7211,6982,0.6504,7.756
7211,25952,0.6471,7.199
7212,25850,0.6474,7.311
7212,7093,0.6385,7.322
7212,7382,0.6356,7.113
7212,7584,0.6335,6.939
7212,6031,0.6317,7.457
7212,2185,0.6315,7.082
7212,6970,0.6301,7.019
7212,7082,0.6268,6.451
7212,7085,0.6266,6.79
7212,2187,0.6247,6.824
7215,25841,0.5938,7.063
7215,7728,0.5713,7.062
7215,31437,0.5603,7.996
7215,27820,0.522,7.104
7215,30846,0.5134,6.511
7215,27768,0.5124,6.338
7215,8128,0.5112,7.5
7215,8044,0.5005,7.777
7215,7698,0.4947,7.142
7215,6031,0.488,7.457
7216,31437,0.5537,7.996
7216,8044,0.5232,7.777
7216,27820,0.5155,7.104
7216,30846,0.5143,6.511
7216,7728,0.514,7.062
7216,5398,0.5137,7.1
7216,25886,0.51,7.309
7216,27768,0.5058,6.338
7216,2132,0.4956,7.692
7216,6639,0.4878,7.338
7217,8684,0.6921,7.944
7217,25940,0.6836,7.356
7217,6273,0.6808,7.617
7217,8125,0.6648,7.814
7217,2612,0.6647,7.624
7217,6660,0.6639,7.981
7217,25865,0.6632,7.287
7217,25927,0.6581,7.22
7217,7560,0.6548,7.824
7217,6982,0.6522,7.756
7218,7943,0.6445,7.359
7218,6452,0.6397,7.06
7218,3872,0.6362,7.289
7218,3171,0.6236,6.896
7218,6706,0.6175,6.2
7218,5398,0.4872,7.1
7218,1946,0.4439,7.458
7218,7216,0.4411,7.066
7218,25886,0.4365,7.309
7218,6777,0.4146,8.01
7219,6660,0.6677,7.981
7219,6273,0.6658,7.617
7219,8684,0.6602,7.944
7219,8125,0.6589,7.814
7219,2612,0.656,7.624
7219,7560,0.654,7.824
7219,6982,0.6519,7.756
7219,7217,0.6514,7.297
7219,25940,0.6499,7.356
7219,6948,0.6483,7.903
7222,71500,0.5774,6.988
7222,37475,0.5523,6.841
7222,8225,0.5515,6.866
7222,26736,0.5497,6.878
7222,57910,0.5437,
7222,69251,0.5433,
7222,31193,0.5404,
7222,60538,0.5404,
7222,50440,0.5404,
7222,50147,0.5404,
7223,7040,0.6391,7.133
7223,6371,0.621,6.698
7223,2661,0.6119,6.339
7223,1999,0.5762,6.269
7223,2615,0.4826,6.236
7223,7000,0.4745,5.709
7223,3501,0.4741,
7223,5672,0.4701,6.473
7223,57532,0.4681,
7223,2554,0.4638,6.141
7225,96432,0.5535,7.07
7225,104419,0.535,7.315
7225,95475,0.5183,7.016
7225,95497,0.5177,6.923
7225,84414,0.5169,6.875
7225,44020,0.5155,6.865
7225,63222,0.509,6.648
7225,172215,0.5067,6.393
7225,58404,0.5063,
7225,95147,0.5,6.628
7228,60522,0.4823,
7228,71282,0.4805,7.354
7228,54185,0.4777,7.167
7228,51091,0.4769,
7228,3054,0.4744,6.95
7228,87304,0.4719,6.839
7228,4683,0.4717,
7228,71211,0.4697,6.157
7228,65126,0.4696,6.08
7228,31545,0.4688,8.252
7234,8154,0.5508,8.0
7234,5304,0.4857,8.013
7234,5147,0.4833,8.079
7234,948,0.4749,7.605
7234,6244,0.4681,7.236
7234,25898,0.4658,8.0
7234,6852,0.4657,7.514
7234,6993,0.4644,7.472
7234,2442,0.463,6.583
7234,6669,0.4629,8.304
7235,44828,0.5815,6.548
7235,59727,0.5578,
7235,54785,0.5196,6.2
7235,52644,0.4994,
7235,30745,0.4969,6.783
7235,27317,0.4883,7.124
7235,50800,0.4868,
7235,53435,0.4847,
7235,52241,0.4814,
7235,58870,0.4759,
7236,4771,0.4631,6.484
7236,77364,0.4387,6.258
7236,8836,0.4281,6.819
7236,71500,0.4215,6.988
7236,51091,0.421,
7236,8225,0.4164,6.866
7236,37475,0.4133,6.841
7236,26736,0.4129,6.878
7236,176423,0.4048,7.642
7236,7258,0.4044,5.833
7238,26003,0.675,8.256
7238,31545,0.6732,8.252
7238,26073,0.671,8.399
7238,8484,0.6676,8.132
7238,84716,0.6648,7.913
7238,26048,0.6617,8.222
7238,3736,0.6615,7.847
7238,72714,0.6577,8.105
7238,32906,0.6556,7.805
7238,7071,0.6545,7.789
7243,77846,0.6495,7.686
7243,7302,0.6396,7.3
7243,6429,0.6376,7.3
7243,7065,0.634,5.959
7243,25797,0.6298,7.195
7243,86487,0.6286,
7243,25906,0.6266,6.829
7243,25746,0.6232,6.5
7243,71970,0.6188,6.931
7243,93008,0.6164,
7245,129659,0.6571,7.486
7245,115170,0.6461,7.331
7245,139857,0.6436,7.258
7245,101895,0.64,7.194
7245,141422,0.6397,7.193
7245,157122,0.6383,7.158
7245,4212,0.6365,7.146
7245,86593,0.6362,7.367
7245,145150,0.6339,7.001
7245,71466,0.6326,6.948
7247,4662,0.4043,6.763
7247,7894,0.4006,7.677
7247,6559,0.3985,6.496
7247,138208,0.3796,6.989
7247,3511,0.3775,
7247,52730,0.3705,
7247,8743,0.3702,5.203
7247,52435,0.3682,
7247,4673,0.3682,6.485
7247,1031,0.3634,7.033
7248,176423,0.6522,7.642
7248,48319,0.6499,6.5
7248,4475,0.6436,7.06
7248,180045,0.6421,7.148
7248,5209,0.642,
7248,25834,0.6397,7.419
7248,154358,0.6357,7.422
7248,6542,0.6337,7.06
7248,46559,0.6328,6.887
7248,4962,0.6302,6.024
7251,176423,0.6522,7.642
7251,180045,0.6464,7.148
7251,25834,0.6449,7.419
7251,33838,0.6355,6.74
7251,4475,0.6326,7.06
7251,154358,0.6309,7.422
7251,5461,0.6266,6.468
7251,76763,0.6254,6.462
7251,6542,0.6254,7.06
7251,8915,0.6246,6.641
7254,7361,0.3909,8.091
7254,1682,0.3909,8.152
7254,5903,0.3892,7.05
7254,2959,0.3877,8.438
7254,79132,0.3874,8.372
7254,6874,0.3805,7.971
7254,3949,0.3754,8.012
7254,58559,0.3736,8.53
7254,4226,0.3726,8.177
7254,8957,0.3716,7.42
7255,5066,0.4117,7.75
7255,55052,0.4047,7.635
7255,36525,0.4035,6.966
7255,6280,0.3763,6.107
7255,4721,0.3758,5.959
7255,89386,0.3748,7.8
7255,7315,0.3643,5.064
7255,5324,0.3637,5.682
7255,4329,0.3633,7.81
7255,5880,0.3622,4.733
7256,41997,0.3493,7.133
7256,52767,0.3478,
7256,26078,0.3475,7.176
7256,71462,0.347,7.949
7256,50740,0.343,
7256,8235,0.3412,7.715
7256,31410,0.3402,7.859
7256,142448,0.3382,6.828
7256,6660,0.3374,7.981
7256,8684,0.3362,7.944
7257,48161,0.5743,7.053
7257,43556,0.5632,6.873
7257,50158,0.5567,
7257,52712,0.5555,
7257,49793,0.5531,
7257,58876,0.5523,
7257,50923,0.5496,
7257,31445,0.543,5.7
7257,71518,0.5402,6.694
7257,37853,0.5389,5.913
7258,8836,0.6034,6.819
7258,43917,0.5354,7.04
7258,27837,0.5327,6.006
7258,48161,0.5138,7.053
7258,51937,0.5056,
7258,43556,0.4973,6.873
7258,31225,0.494,7.574
7258,67186,0.4933,6.168
7258,61705,0.4903,5.979
7258,30883,0.4903,5.149
7259,8911,0.4948,6.537
7259,8362,0.4922,6.138
7259,58107,0.4747,
7259,44613,0.4676,6.853
7259,32289,0.4473,6.408
7259,38388,0.4388,6.767
7259,33145,0.4289,6.828
7259,8835,0.4269,5.313
7259,70334,0.4221,
7259,51933,0.3913,
7260,184997,0.6898,7.974
7260,92954,0.6805,8.058
7260,33649,0.6657,7.3
7260,43744,0.6588,7.574
7260,133645,0.6569,7.494
7260,70637,0.652,7.489
7260,55844,0.6511,
7260,59549,0.6433,
7260,69495,0.6433,
7260,168026,0.6405,7.2
7261,7184,0.5381,6.466
7261,6410,0.4578,5.973
7261,3330,0.4565,7.472
7261,7305,0.4062,6.169
7261,5899,0.3975,7.382
7261,6051,0.3773,6.577
7261,58627,0.3672,6.772
7261,32589,0.3671,6.316
7261,5458,0.3647,6.117
7261,8918,0.3607,6.441
7262,57326,0.6437,
7262,58627,0.6303,6.772
7262,57526,0.6257,
7262,70301,0.625,
7262,51082,0.6211,
7262,59985,0.6205,
7262,8918,0.6204,6.441
7262,70334,0.6188,
7262,27816,0.6165,6.296
7262,51933,0.6164,
7263,37739,0.5086,7.306
7263,31225,0.4985,7.574
7263,47644,0.4607,7.002
7263,8982,0.4294,6.874
7263,43917,0.4238,7.04
7263,5267,0.4226,6.807
7263,4822,0.4121,5.886
7263,34334,0.4091,5.46
7263,27821,0.3998,6.317
7263,47044,0.3989,6.026
7264,3761,0.6785,8.153
7264,5498,0.6599,8.1
7264,6971,0.6386,7.359
7264,3888,0.6364,5.973
7264,6571,0.6331,7.238
7264,6192,0.6312,7.124
7264,4407,0.6309,7.055
7264,6679,0.6224,6.971
7264,5818,0.6211,6.659
7264,6688,0.6197,6.952
7265,3992,0.4041,7.463
7265,6902,0.3909,7.385
7265,159717,0.3778,7.291
7265,92694,0.3765,6.862
7265,2691,0.3715,8.241
7265,97,0.3709,8.086
7265,5379,0.3639,6.886
7265,2730,0.3608,7.993
7265,133771,0.3549,7.026
7265,5046,0.3526,6.141
7266,32469,0.6322,7.224
7266,60516,0.5747,
7266,7812,0.4113,6.622
7266,7036,0.3968,6.211
7266,4526,0.3798,5.767
7266,7101,0.379,6.361
7266,3529,0.3678,
7266,5008,0.3643,8.204
7266,1281,0.3262,8.278
7266,2010,0.3166,8.086
7282,5664,0.6527,6.609
7282,55729,0.6315,
7282,4371,0.6312,7.088
7282,409,0.629,7.08
7282,58287,0.6269,
7282,52867,0.6219,
7282,8402,0.6178,5.474
7282,49314,0.6164,
7282,65882,0.6163,6.448
7282,5590,0.6151,6.415
7285,8119,0.4234,7.338
7285,42725,0.4201,6.532
7285,5942,0.3981,6.365
7285,168326,0.3923,7.324
7285,6216,0.3898,7.073
7285,6162,0.3891,6.1
7285,6299,0.3864,7.589
7285,6268,0.3864,6.872
7285,5994,0.3849,6.9
7285,41527,0.3835,6.886
7292,8456,0.6754,8.172
7292,32649,0.6673,8.048
7292,4395,0.6668,8.087
7292,31309,0.6619,7.997
7292,3808,0.6592,7.823
7292,5849,0.6515,7.622
7292,31973,0.6496,7.618
7292,27255,0.6481,7.133
7292,27627,0.6456,7.726
7292,25805,0.645,7.5
7293,6377,0.3769,7.818
7293,37729,0.3743,7.587
7293,7451,0.3722,7.223
7293,6373,0.3705,6.726
7293,40815,0.3588,7.801
7293,7361,0.3582,8.091
7293,6874,0.3576,7.971
7293,4306,0.3572,7.761
7293,1682,0.3561,8.152
7293,5816,0.3545,7.702
7294,5307,0.4158,6.3
7294,100306,0.3966,7.062
7294,4135,0.393,6.727
7294,27667,0.3881,6.784
7294,26357,0.376,6.253
7294,99191,0.3714,5.888
7294,33145,0.3707,6.828
7294,4822,0.368,5.886
7294,7079,0.3661,7.328
7294,8982,0.3625,6.874
7297,6579,0.5619,7.505
7297,7050,0.5381,6.84
7297,4476,0.507,6.369
7297,25937,0.4823,7.036
7297,80584,0.442,6.7
7297,41828,0.4419,7.924
7297,69988,0.4401,
7297,6660,0.4377,7.981
7297,8684,0.4364,7.944
7297,167380,0.4346,7.639
7299,1941,0.5556,7.426
7299,2295,0.5201,5.914
7299,4723,0.5122,6.17
7299,3761,0.489,8.153
7299,6041,0.4829,6.968
7299,5498,0.4795,8.1
7299,4305,0.4747,6.07
7299,2310,0.4578,7.247
7299,6971,0.4533,7.359
7299,6571,0.4478,7.238
7301,6981,0.5844,7.954
7301,25898,0.5656,8.0
7301,6918,0.5621,7.866
7301,26151,0.5564,7.53
7301,6669,0.5401,8.304
7301,7581,0.532,6.87
7301,26052,0.5132,7.282
7301,5397,0.4997,6.7
7301,6291,0.4872,7.621
7301,7024,0.4749,6.336
7302,25963,0.6612,8.04
7302,8188,0.6593,8.065
7302,7938,0.6561,7.891
7302,7939,0.6533,7.774
7302,8239,0.6501,7.658
7302,8199,0.6469,8.005
7302,5489,0.6441,7.278
7302,8670,0.6428,7.6
7302,2632,0.6425,7.799
7302,6533,0.6401,7.365
7303,25886,0.4563,7.309
7303,5398,0.4542,7.1
7303,7619,0.4318,7.89
7303,1946,0.4231,7.458
7303,5470,0.4086,7.215
7303,7218,0.3992,7.717
7303,7943,0.3906,7.359
7303,7216,0.3905,7.066
7303,8684,0.3901,7.944
7303,6982,0.3878,7.756
7304,6021,0.6339,7.089
7304,32139,0.631,7.086
7304,27692,0.6253,6.745
7304,25959,0.6246,6.718
7304,42556,0.6239,6.929
7304,87287,0.6219,6.762
7304,56837,0.6204,
7304,4434,0.6193,6.635
7304,5706,0.6187,6.095
7304,6654,0.6177,6.655
7305,3330,0.6413,7.472
7305,6660,0.5163,7.981
7305,8684,0.5136,7.944
7305,8125,0.5123,7.814
7305,6273,0.512,7.617
7305,7560,0.5082,7.824
7305,8459,0.5053,7.8
7305,2612,0.5038,7.624
7305,6982,0.5028,7.756
7305,7217,0.5026,7.297
7306,68347,0.6623,7.608
7306,45503,0.6428,7.445
7306,66090,0.631,6.838
7306,33893,0.6281,6.708
7306,92348,0.6201,6.986
7306,27708,0.6164,
7306,5532,0.6108,4.813
7306,85885,0.6006,6.41
7306,8588,0.5944,5.622
7306,71902,0.5826,5.5
7307,26547,0.6534,7.5
7307,27032,0.639,7.128
7307,42946,0.6386,7.194
7307,26413,0.6381,7.296
7307,36850,0.6367,7.1
7307,4574,0.6364,6.538
7307,26612,0.6298,7.1
7307,26159,0.6275,7.1
7307,7108,0.6274,6.8
7307,73569,0.6267,7.133
7308,4645,0.6508,7.543
7308,1337,0.6273,6.98
7308,7492,0.6255,6.8
7308,7308,0.6227,5.428
7308,8426,0.6189,6.683
7308,7561,0.6185,6.503
7308,3013,0.6169,6.5
7308,8147,0.6157,6.449
7308,5640,0.6156,6.5
7308,6678,0.6112,6.103
7310,3444,0.614,
7310,90603,0.5286,7.248
7310,152173,0.51,8.2
7310,102084,0.5087,7.412
7310,113278,0.5027,7.321
7310,27802,0.4965,7.306
7310,95149,0.4962,7.075
7310,163056,0.4949,7.224
7310,108795,0.4925,7.187
7310,72601,0.4859,7.234
7311,3966,0.5542,7.236
7311,7056,0.5515,7.25
7311,8167,0.5507,7.225
7311,31437,0.5502,7.996
7311,7059,0.5426,7.246
7311,6357,0.5409,6.818
7311,7072,0.5183,7.609
7311,27820,0.5148,7.104
7311,31116,0.5114,7.213
7311,30846,0.5068,6.511
7312,26974,0.4039,6.6
7312,74795,0.3045,6.489
7312,5995,0.268,8.375
7312,8950,0.254,7.523
7312,4262,0.2466,8.156
7312,2542,0.2457,8.095
7312,6870,0.2446,7.744
7312,1193,0.241,8.4
7312,58559,0.2407,8.53
7312,69,0.2397,7.141
7315,6280,0.5999,6.107
7315,5880,0.587,4.733
7315,4721,0.5858,5.959
7315,5324,0.5831,5.682
7315,7175,0.5749,5.281
7315,3898,0.5626,5.7
7315,4846,0.533,7.443
7315,5678,0.5227,6.092
7315,176423,0.5109,7.642
7315,48560,0.4987,
7316,91266,0.4546,7.311
7316,90809,0.4528,7.296
7316,6619,0.4528,6.952
7316,103606,0.4524,7.4
7316,80834,0.4381,7.382
7316,65193,0.4363,6.7
7316,93134,0.4338,6.762
7316,130073,0.4321,6.824
7316,89678,0.4282,6.81
7316,74677,0.4281,7.0
7317,6586,0.4162,6.221
7317,59022,0.3793,
7317,5785,0.3789,6.318
7317,48304,0.3702,7.616
7317,96610,0.3687,6.909
7317,62849,0.3669,6.952
7317,96488,0.3594,7.884
7317,104374,0.3592,7.906
7317,26471,0.3591,7.637
7317,68659,0.3564,
7318,7060,0.4251,7.1
7318,7614,0.4204,6.634
7318,6252,0.4086,5.562
7318,5878,0.4025,7.572
7318,6339,0.4007,6.688
7318,6331,0.3981,7.331
7318,8645,0.3925,7.21
7318,96488,0.3912,7.884
7318,4867,0.3892,6.7
7318,34072,0.3881,7.083
7319,150401,0.5078,6.5
7319,94896,0.5066,6.572
7319,80126,0.5057,6.0
7319,118702,0.4963,7.4
7319,158956,0.4841,5.658
7319,71732,0.4751,5.983
7319,79879,0.4675,5.427
7319,129937,0.4668,6.4
7319,7894,0.4659,7.677
7319,7895,0.4594,7.108
7320,7114,0.4241,7.343
7320,7023,0.4232,7.2
7320,6967,0.4227,7.203
7320,5105,0.4189,6.921
7320,2175,0.407,5.538
7320,7032,0.4057,6.497
7320,1652,0.4051,6.417
7320,4374,0.4043,4.571
7320,8727,0.4042,6.441
7320,3353,0.404,5.692
7321,57536,0.6074,
7321,71500,0.5702,6.988
7321,37475,0.567,6.841
7321,26736,0.5655,6.878
7321,8225,0.5616,6.866
7321,60538,0.557,
7321,50440,0.557,
7321,50147,0.555,
7321,3652,0.5525,6.5
7321,69251,0.5505,
7323,7234,0.4005,7.902
7323,2010,0.3762,8.086
7323,3992,0.3747,7.463
7323,8154,0.3625,8.0
7323,55118,0.3589,7.345
7323,1206,0.3582,8.2
7323,4973,0.3579,7.92
7323,6286,0.3566,7.42
7323,44555,0.3565,8.038
7323,5878,0.354,7.572
7324,34534,0.4401,6.8
7324,5064,0.4372,7.672
7324,43917,0.4254,7.04
7324,4719,0.4172,6.492
7324,32029,0.407,6.354
7324,35957,0.3953,6.394
7324,8836,0.3853,6.819
7324,3189,0.3847,6.7
7324,31225,0.3827,7.574
7324,6040,0.3753,5.589
7325,6708,0.3968,7.005
7325,8528,0.3942,6.361
7325,6188,0.3846,6.627
7325,8781,0.3758,6.481
7325,5220,0.3713,5.556
7325,8376,0.3664,6.786
7325,4776,0.3659,7.522
7325,4890,0.3633,6.2
7325,8807,0.3613,6.558
7325,1954,0.3572,7.796
7326,6660,0.6652,7.981
7326,8684,0.665,7.944
7326,8125,0.6634,7.814
7326,6273,0.6591,7.617
7326,6515,0.6582,7.116
7326,6982,0.6539,7.756
7326,7560,0.6539,7.824
7326,2612,0.6504,7.624
7326,6609,0.6496,7.4
7326,8338,0.6491,7.517
7327,8928,0.522,6.9
7327,6530,0.4971,7.6
7327,7820,0.4948,7.85
7327,8405,0.4923,7.408
7327,7396,0.4922,8.066
7327,7937,0.4877,7.498
7327,5147,0.4825,8.079
7327,6643,0.4789,8.165
7327,1572,0.4662,7.023
7327,7748,0.4653,7.331
7328,7938,0.6665,7.891
7328,7936,0.6653,7.523
7328,25963,0.6618,8.04
7328,7939,0.6608,7.774
7328,8188,0.6599,8.065
7328,8239,0.6519,7.658
7328,8199,0.6474,8.005
7328,8670,0.6428,7.6
7328,5465,0.6418,7.438
7328,2632,0.6415,7.799
7333,26078,0.5012,7.176
7333,25963,0.4972,8.04
7333,26131,0.4941,7.895
7333,8199,0.4936,8.005
7333,8188,0.4919,8.065
7333,7938,0.4888,7.891
7333,8670,0.4859,7.6
7333,7939,0.4859,7.774
7333,8239,0.4844,7.658
7333,5489,0.4814,7.278
7335,4454,0.64,7.692
7335,78746,0.6362,7.063
7335,8126,0.6281,7.0
7335,4557,0.6221,6.735
7335,5348,0.619,6.507
7335,42422,0.6168,6.544
7335,3720,0.6154,6.48
7335,27537,0.608,5.909
7335,70687,0.592,5.779
7335,72224,0.5792,5.673
7336,7938,0.6662,7.891
7336,25963,0.6629,8.04
7336,8188,0.6597,8.065
7336,7939,0.6548,7.774
7336,8239,0.6517,7.658
7336,7936,0.6507,7.523
7336,8199,0.6472,8.005
7336,8670,0.6428,7.6
7336,5489,0.6415,7.278
7336,2632,0.6412,7.799
7340,7079,0.5669,7.328
7340,4442,0.4979,6.505
7340,100306,0.4794,7.062
7340,27667,0.4748,6.784
7340,4135,0.4711,6.727
7340,8119,0.4653,7.338
7340,26357,0.4588,6.253
7340,99191,0.4542,5.888
7340,8451,0.4522,6.9
7340,4292,0.4484,7.214
7344,50356,0.7203,
7344,50354,0.7203,
7344,4395,0.7009,8.087
7344,8456,0.6886,8.172
7344,55805,0.6852,
7344,47538,0.6799,6.994
7344,31309,0.6734,7.997
7344,32649,0.6647,8.048
7344,56333,0.6636,
7344,68480,0.6632,6.19
7345,7023,0.6362,7.2
7345,7114,0.6348,7.343
7345,6967,0.6334,7.203
7345,5105,0.6296,6.921
7345,4374,0.6179,4.571
7345,5657,0.6177,6.365
7345,2175,0.6173,5.538
7345,8727,0.616,6.441
7345,1652,0.6158,6.417
7345,7032,0.6154,6.497
7346,33672,0.4349,7.096
7346,49286,0.4307,
7346,41573,0.4289,6.3
7346,8937,0.4136,6.906
7346,62155,0.3994,6.436
7346,61024,0.3968,6.645
7346,67087,0.3965,6.578
7346,7451,0.3918,7.223
7346,33646,0.3866,6.671
7346,80549,0.3844,6.805
7347,62511,0.4028,7.543
7347,6297,0.3969,6.906
7347,40278,0.3915,6.682
7347,7158,0.3857,7.157
7347,53953,0.3857,6.699
7347,45210,0.3813,7.105
7347,6323,0.3812,7.184
7347,4720,0.3778,7.618
7347,54997,0.3697,7.228
7347,37720,0.3683,6.603
7348,6216,0.537,7.073
7348,41527,0.5346,6.886
7348,5994,0.5325,6.9
7348,6268,0.5267,6.872
7348,6269,0.5265,6.922
7348,6195,0.5255,7.0
7348,8119,0.5254,7.338
7348,49957,0.5246,
7348,5633,0.522,6.461
7348,45635,0.5198,6.3
7349,8844,0.6371,7.495
7349,5767,0.6352,7.79
7349,8494,0.6282,6.974
7349,8236,0.6237,6.889
7349,6692,0.6208,6.063
7349,5828,0.6136,5.536
7349,6342,0.6132,6.1
7349,6583,0.6081,5.9
7349,8427,0.6078,3.615
7349,8800,0.6067,6.176
7352,3761,0.5341,8.153
7352,5498,0.517,8.1
7352,6192,0.494,7.124
7352,6971,0.4925,7.359
7352,6571,0.4899,7.238
7352,4407,0.4848,7.055
7352,5818,0.4801,6.659
7352,58492,0.4798,
7352,6688,0.4787,6.952
7352,7122,0.4774,6.902
7354,4849,0.6139,6.493
7354,5423,0.6051,6.412
7354,4898,0.5471,6.0
7354,4919,0.5467,6.501
7354,5999,0.5327,6.02
7354,2607,0.5269,7.016
7354,6341,0.5269,6.138
7354,5016,0.5251,6.389
7354,5425,0.5244,6.897
7354,5993,0.5206,6.158
7357,6660,0.667,7.981
7357,8125,0.6659,7.814
7357,8684,0.6628,7.944
7357,6982,0.6564,7.756
7357,8459,0.6543,7.8
7357,7560,0.6539,7.824
7357,2612,0.6534,7.624
7357,6273,0.6526,7.617
7357,8338,0.6497,7.517
7357,4804,0.6474,7.307
7360,6731,0.4639,7.023
7360,7387,0.4505,7.486
7360,4105,0.4424,7.273
7360,27317,0.4282,7.124
7360,1241,0.41,7.389
7360,6502,0.3992,7.242
7360,4262,0.3973,8.156
7360,6659,0.3969,6.931
7360,8874,0.3879,7.542
7360,33437,0.3869,6.942
7361,2959,0.5088,8.438
7361,4878,0.5057,7.8
7361,4226,0.504,8.177
7361,6874,0.4762,7.971
7361,4973,0.4659,7.92
7361,7153,0.4604,8.5
7361,2571,0.458,8.245
7361,7438,0.4528,7.877
7361,2329,0.4508,8.328
7361,5952,0.448,8.417
7362,27788,0.5202,6.87
7362,33834,0.512,6.248
7362,5853,0.4773,6.718
7362,79274,0.4765,7.758
7362,50800,0.4748,
7362,27311,0.4704,7.3
7362,33164,0.4678,6.028
7362,6405,0.4666,6.566
7362,1806,0.4545,6.949
7362,66783,0.4415,5.775
7364,176423,0.6522,7.642
7364,53447,0.6474,
7364,180045,0.6396,7.148
7364,25834,0.6352,7.419
7364,154358,0.6309,7.422
7364,56908,0.6307,
7364,1870,0.6303,6.964
7364,51694,0.63,
7364,5237,0.6299,6.77
7364,5896,0.6291,6.685
7366,4920,0.4802,7.426
7366,25750,0.454,8.038
7366,25827,0.4515,7.548
7366,8600,0.4491,7.542
7366,8609,0.4468,7.491
7366,31225,0.4434,7.574
7366,2847,0.443,7.281
7366,25856,0.4429,7.189
7366,7054,0.4414,7.4
7366,6412,0.4371,7.218
7367,6660,0.6624,7.981
7367,7073,0.6603,7.2
7367,8684,0.6596,7.944
7367,8125,0.6583,7.814
7367,3739,0.6538,7.413
7367,7560,0.6536,7.824
7367,8459,0.6505,7.8
7367,6273,0.6501,7.617
7367,6982,0.6489,7.756
7367,2612,0.6475,7.624
7368,71500,0.6336,6.988
7368,26736,0.6292,6.878
7368,33132,0.6286,5.921
7368,8225,0.6275,6.866
7368,37475,0.6265,6.841
7368,60538,0.6236,
7368,50440,0.6236,
7368,50147,0.6214,
7368,3652,0.6207,6.5
7368,69251,0.6198,
