movieId,title_clean,year,genres,genres_clean,tags_clean,tmdb_rating,tmdb_vote_count,tmdb_weighted_rating,imdbId,tmdbId
8461,Dragon Seed,1944,Drama|War,Drama War,,6.722,18.0,6.548849341499312,36777,123665.0
8462,Executive Suite,1954,Drama,Drama,,7.071,63.0,6.684207430738089,46963,43336.0
8463,Johnny Belinda,1948,Drama,Drama,deafness,6.833,75.0,6.627274287768877,40495,62000.0
8464,Super Size Me,2004,Comedy|Documentary|Drama,Comedy Documentary Drama,food mcdonalds,6.723,1776.0,6.707242956421303,390521,9372.0
8465,Johnny Eager,1942,Crime|Drama|Film-Noir|Romance,Crime Drama Film-Noir Romance,,6.19,50.0,6.4471141775960366,33774,41495.0
8477,"Jetée, La",1962,Romance|Sci-Fi,Romance Sci-Fi,post-apocalyptic,7.876,1001.0,7.693375332264576,56119,662.0
8481,Northwest Passage,1940,Action|Adventure|Drama|Romance|Thriller|Western,Action Adventure Drama Romance Thriller Western,,6.557,61.0,6.536833186983393,32851,43805.0
8482,"Picture of Dorian Gray, The",1945,Drama|Fantasy|Horror,Drama Fantasy Horror,,7.152,299.0,6.937501392022762,37988,16559.0
8484,"Human Condition I, The (Ningen no joken I)",1959,Drama|War,Drama War,,8.132,279.0,7.5547720980788515,53114,31217.0
8487,Please Don't Eat the Daisies,1960,Children|Comedy|Musical,Children Comedy Musical,,6.165,82.0,6.404111442520417,54188,19414.0
8491,White Heat,1949,Crime|Drama|Film-Noir,Crime Drama Film-Noir,,7.657,539.0,7.402551199371235,42041,15794.0
8492,"Christmas Carol, A (Scrooge)",1951,Drama|Fantasy,Drama Fantasy,,7.439,368.0,7.1668659709759615,44008,13188.0
8493,Memphis Belle,1990,Action|Drama|War,Action Drama War,,6.746,424.0,6.687360817146953,100133,12651.0
8494,"Cincinnati Kid, The",1965,Drama,Drama,,6.974,302.0,6.821787875299302,59037,886.0
8495,Animal Factory,2000,Crime|Drama,Crime Drama,,6.344,260.0,6.413651402307865,204137,9791.0
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),1974,Action|Horror|Sci-Fi,Action Horror Sci-Fi,,7.0,284.0,6.832318899687936,71565,38582.0
8501,"Hitcher, The",1986,Action|Thriller,Action Thriller,,6.961,1049.0,6.904760891179419,91209,9542.0
8502,Show Boat,1951,Drama|Musical|Romance,Drama Musical Romance,,6.196,79.0,6.4175281133999125,44030,17820.0
8506,Fear X,2003,Mystery|Thriller,Mystery Thriller,,5.822,199.0,6.133793917871853,289944,37696.0
8507,Freaks,1932,Crime|Drama|Horror,Crime Drama Horror,circus,7.763,1301.0,7.630120462799986,22913,136.0
8511,"Immigrant, The",1917,Comedy,Comedy,,7.267,317.0,7.022556191481813,8133,47653.0
8512,Silent Movie,1976,Comedy,Comedy,,6.528,336.0,6.528317717570749,75222,10970.0
8518,Anna Christie,1930,Drama,Drama,,6.045,56.0,6.401749458978308,20641,42812.0
8521,Dr. Jekyll and Mr. Hyde,1931,Drama|Horror,Drama Horror,,7.233,324.0,7.003211298882286,22835,3019.0
8526,Around the World in 80 Days,2004,Adventure|Children|Comedy,Adventure Children Comedy,,5.948,2699.0,5.979938597605876,327437,10204.0
8528,Dodgeball: A True Underdog Story,2004,Comedy,Comedy,,6.361,3815.0,6.367640391430609,364725,9472.0
8529,"Terminal, The",2004,Comedy|Drama|Romance,Comedy Drama Romance,,7.352,8676.0,7.337371746265412,362227,594.0
8530,Dear Frankie,2004,Drama|Romance,Drama Romance,ireland,7.043,221.0,6.829512261276136,377752,8981.0
8531,White Chicks,2004,Action|Comedy|Crime,Action Comedy Crime,,6.933,4505.0,6.919394602051133,381707,12153.0
8532,"Door in the Floor, The",2004,Drama,Drama,,6.083,229.0,6.264403198866269,348593,1944.0
8533,"Notebook, The",2004,Drama|Romance,Drama Romance,memory loss romance sad,7.887,12522.0,7.870184291723509,332280,11036.0
8534,Two Brothers (Deux frères),2004,Adventure|Children|Drama,Adventure Children Drama,,7.081,866.0,6.996284100451985,338512,1997.0
8535,De-Lovely,2004,Drama|Musical,Drama Musical,,6.117,149.0,6.328384427328038,352277,15237.0
8542,"Day at the Races, A",1937,Comedy|Musical,Comedy Musical,,7.109,230.0,6.8737018986108005,28772,11939.0
8571,Bob & Carol & Ted & Alice,1969,Comedy|Drama,Comedy Drama,,6.302,111.0,6.43497998045664,64100,26520.0
8574,"Claymation Christmas Celebration, A",1987,Animation|Children|Comedy|Musical,Animation Children Comedy Musical,,7.205,22.0,6.612081758449048,272045,21386.0
8575,"Happenstance (Battement d'ailes du papillon, Le)",2001,Comedy|Drama,Comedy Drama,,6.451,45.0,6.511621954269206,243135,24908.0
8577,Comandante,2003,Documentary,Documentary,,6.562,47.0,6.5366011507959785,342213,25783.0
8578,Undead,2003,Action|Comedy|Horror|Sci-Fi,Action Comedy Horror Sci-Fi,,5.473,237.0,5.893790951173552,339840,8991.0
8580,Into the Woods,1991,Adventure|Comedy|Fantasy|Musical,Adventure Comedy Fantasy Musical,fairy tales in netflix queue,8.1,52.0,6.919869065848706,99851,23378.0
8581,Pirates of Silicon Valley,1999,Documentary|Drama,Documentary Drama,,7.021,598.0,6.918689582466728,168122,3293.0
8582,Manufacturing Consent: Noam Chomsky and the Media,1992,Documentary|War,Documentary War,,7.6,94.0,6.930090178336173,104810,36947.0
8587,Mayor of the Sunset Strip,2003,Documentary,Documentary,,6.9,30.0,6.5885167634351856,230512,61487.0
8588,Killing Me Softly,2002,Drama|Mystery|Romance|Thriller,Drama Mystery Romance Thriller,,5.622,370.0,5.892206138069032,250468,14365.0
8591,"Philadelphia Experiment, The",1984,Adventure|Drama|Sci-Fi,Adventure Drama Sci-Fi,,6.105,442.0,6.216131276731853,87910,10606.0
8593,Juice,1992,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,7.203,454.0,7.029811186190474,104573,16136.0
8596,Revenge of the Pink Panther,1978,Comedy|Crime,Comedy Crime,,6.4,479.0,6.4318437653496545,78163,6081.0
8600,Angels with Dirty Faces,1938,Crime|Drama|Film-Noir|Thriller,Crime Drama Film-Noir Thriller,,7.542,354.0,7.230764451589783,29870,13696.0
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),1933,Comedy|Drama,Comedy Drama,,6.9,261.0,6.760652236273636,24803,44494.0
8604,Taxi,1998,Action|Comedy,Action Comedy,,6.717,2706.0,6.706690406832825,152930,2330.0
8605,Taxi 3,2003,Action|Comedy,Action Comedy,,5.761,1654.0,5.82757958849386,295721,2334.0
8607,Tokyo Godfathers,2003,Adventure|Animation|Drama,Adventure Animation Drama,in netflix queue,7.922,1506.0,7.790489858546229,388473,13398.0
8609,Our Hospitality,1923,Comedy,Comedy,in netflix queue,7.491,318.0,7.17303291528922,14341,701.0
8610,All of Me,1984,Comedy|Fantasy,Comedy Fantasy,,6.5,372.0,6.508606114862722,86873,10631.0
8611,"Farmer's Daughter, The",1947,Comedy,Comedy,,7.128,39.0,6.648186912052957,39370,43466.0
8614,Overboard,1987,Comedy|Romance,Comedy Romance,,6.796,979.0,6.759099150318997,93693,10780.0
8617,Butterfield 8,1960,Drama,Drama,,6.281,96.0,6.434895789574622,53622,23724.0
8620,"Exterminating Angel, The (Ángel exterminador, El)",1962,Comedy|Drama|Fantasy|Mystery,Comedy Drama Fantasy Mystery,,7.926,734.0,7.679839096254074,56732,29264.0
8622,Fahrenheit 9/11,2004,Documentary,Documentary,politics terrorism,7.086,1519.0,7.033822574440561,361596,1777.0
8623,Roxanne,1987,Comedy|Romance,Comedy Romance,,6.446,690.0,6.461384456626186,93886,11584.0
8626,Dr. Terror's House of Horrors,1965,Horror|Sci-Fi,Horror Sci-Fi,,6.5,190.0,6.513119984905993,59125,26811.0
8632,Secret Society,2002,Comedy,Comedy,,4.75,4.0,6.484798973679376,217788,161080.0
8633,"Last Starfighter, The",1984,Action|Adventure|Comedy|Sci-Fi,Action Adventure Comedy Sci-Fi,,6.611,760.0,6.596960343252322,87597,11884.0
8636,Spider-Man 2,2004,Action|Adventure|Sci-Fi|IMAX,Action Adventure Sci-Fi IMAX,doc ock,7.307,16322.0,7.299587756220789,316654,558.0
8638,Before Sunset,2004,Drama|Romance,Drama Romance,generation x,7.811,3780.0,7.759876208982062,381681,80.0
8640,King Arthur,2004,Action|Adventure|Drama|War,Action Adventure Drama War,,6.306,2917.0,6.317389276110078,349683,9477.0
8641,Anchorman: The Legend of Ron Burgundy,2004,Comedy,Comedy,awesome comedy hilarious steve carell stupid will ferrell,6.703,4578.0,6.697230545884347,357413,8699.0
8643,"Cinderella Story, A",2004,Comedy|Romance,Comedy Romance,,6.589,3380.0,6.586336622777037,356470,11247.0
8644,"I, Robot",2004,Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,,6.962,12626.0,6.956681892729592,343818,2048.0
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",2004,Crime|Drama,Crime Drama,drugs immigrants,7.21,428.0,7.027235273098084,390221,436.0
8650,Long Day's Journey Into Night,1962,Drama,Drama,,7.0,76.0,6.682629333744118,56196,43004.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",1988,Crime|Drama,Crime Drama,,7.6,401.0,7.298660635774874,95468,10754.0
8665,"Bourne Supremacy, The",2004,Action|Crime|Thriller,Action Crime Thriller,,7.331,8135.0,7.315814958364976,372183,2502.0
8666,Catwoman,2004,Action|Crime|Fantasy,Action Crime Fantasy,,4.62,3574.0,4.700330376510957,327554,314.0
8667,A Home at the End of the World,2004,Drama|Romance,Drama Romance,,6.4,174.0,6.461186207741328,359423,18923.0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",1933,Crime|Horror|Mystery|Thriller,Crime Horror Mystery Thriller,,7.6,284.0,7.218713457511065,23563,12206.0
8677,Flash Gordon Conquers the Universe,1940,Action|Sci-Fi,Action Sci-Fi,,5.813,24.0,6.434058755593258,32475,68064.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",1956,Adventure|Drama,Adventure Drama,,7.944,612.0,7.655111358598673,49902,15244.0
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",1955,Comedy|Drama,Comedy Drama,,7.351,286.0,7.0596808911114675,47216,62395.0
8690,Slaughterhouse-Five,1972,Comedy|Drama|Sci-Fi|War,Comedy Drama Sci-Fi War,,6.514,249.0,6.519799593010788,69280,24559.0
8695,"Bachelor and the Bobby-Soxer, The",1947,Comedy,Comedy,court,6.904,140.0,6.70576644701138,39169,27437.0
8711,Mr. Blandings Builds His Dream House,1948,Comedy,Comedy,,6.992,196.0,6.786075452584646,40613,32294.0
8712,My Favorite Wife,1940,Comedy|Romance,Comedy Romance,,7.015,172.0,6.78307791721088,29284,41463.0
8713,"New Adventures of Pippi Longstocking, The",1988,Adventure|Children|Fantasy|Musical,Adventure Children Fantasy Musical,,5.877,81.0,6.307099305724284,93744,19051.0
8714,Night and Day,1946,Drama|Musical,Drama Musical,cole porter,6.0,35.0,6.43256580605406,38776,43485.0
8718,"Snake Pit, The",1948,Drama,Drama,,7.1,117.0,6.772819834899195,40806,62694.0
8720,"Super, The",1991,Comedy,Comedy,,5.967,122.0,6.283249586961934,103007,53287.0
8724,"Leopard, The (Gattopardo, Il)",1963,Drama|War,Drama War,,7.719,949.0,7.550075619134159,57091,1040.0
8727,"Day of the Locust, The",1975,Drama,Drama,,6.441,110.0,6.492743950420897,72848,5122.0
8730,To End All Wars,2001,Action|Drama|War,Action Drama War,,6.434,180.0,6.47825707644623,243609,1783.0
8738,"Woman Is a Woman, A (femme est une femme, Une)",1961,Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,,7.325,402.0,7.101435840362039,55572,31522.0
8743,Biggles,1986,Adventure|Fantasy|Sci-Fi,Adventure Fantasy Sci-Fi,,5.203,79.0,6.0851255710270316,90729,22976.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",1963,Comedy,Comedy,,7.4,472.0,7.182595603755771,57171,42801.0
8753,Unprecedented: The 2000 Presidential Election,2002,Documentary,Documentary,,7.333,12.0,6.586086596227098,346091,41316.0
8754,"Prime of Miss Jean Brodie, The",1969,Drama,Drama,oscar (best actress),6.93,128.0,6.709096964078525,64840,5179.0
8755,My Voyage to Italy (Il mio viaggio in Italia),1999,Documentary,Documentary,,7.6,70.0,6.859262708204316,173772,53198.0
8765,This Gun for Hire,1942,Crime|Film-Noir|Thriller,Crime Film-Noir Thriller,in netflix queue,6.982,191.0,6.7776282608114355,35432,16703.0
8771,Sherlock Holmes: Terror by Night,1946,Crime|Mystery|Thriller,Crime Mystery Thriller,,6.56,151.0,6.544196866111621,39017,20408.0
8772,"Spy Who Came in from the Cold, The",1965,Drama|Thriller,Drama Thriller,,7.079,331.0,6.902052530250778,59749,13580.0
8773,Sherlock Holmes and the Secret Weapon,1942,Crime|Mystery|Thriller,Crime Mystery Thriller,,6.405,142.0,6.470109146362473,35317,18706.0
8774,Sherlock Holmes: The Woman in Green,1945,Mystery,Mystery,,6.476,147.0,6.503370509086775,38259,34327.0
8778,Sherlock Holmes: Dressed to Kill,1946,Crime|Mystery,Crime Mystery,,6.619,134.0,6.570442043856974,38494,20417.0
8781,"Manchurian Candidate, The",2004,Thriller,Thriller,,6.481,1726.0,6.485001930303972,368008,14462.0
8782,Thunderbirds,2004,Action|Adventure|Fantasy|Sci-Fi,Action Adventure Fantasy Sci-Fi,,5.056,314.0,5.546999224548577,167456,14623.0
8783,"Village, The",2004,Drama|Mystery|Thriller,Drama Mystery Thriller,atmospheric good soundtrack m. night shyamalan,6.483,4569.0,6.484528064909517,368447,6947.0
8784,Garden State,2004,Comedy|Drama|Romance,Comedy Drama Romance,psychology,7.1,2050.0,7.0593804416685,333766,401.0
8795,Musa the Warrior (Musa),2001,Action|Adventure|Drama|War,Action Adventure Drama War,,6.372,43.0,6.495243173811898,275083,23305.0
8796,"Funny Thing Happened on the Way to the Forum, A",1966,Comedy|Musical,Comedy Musical,rome,6.07,121.0,6.329218110656042,60438,17768.0
8798,Collateral,2004,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,7.244,6249.0,7.226476527437149,369339,1538.0
8799,Little Black Book,2004,Comedy|Romance,Comedy Romance,,5.3,368.0,5.667528828118819,361841,14846.0
8800,Code 46,2003,Romance|Sci-Fi,Romance Sci-Fi,,6.176,397.0,6.276037246863501,345061,2577.0
8804,"Story of Women (Affaire de femmes, Une)",1988,Drama,Drama,,7.276,183.0,6.931060690477587,96336,41975.0
8807,Harold and Kumar Go to White Castle,2004,Adventure|Comedy,Adventure Comedy,,6.558,2264.0,6.556119221297967,366551,11282.0
8808,"Princess Diaries 2: Royal Engagement, The",2004,Comedy|Romance,Comedy Romance,,6.713,3405.0,6.70488984692936,368933,11130.0
8809,Danny Deckchair,2003,Comedy|Romance,Comedy Romance,australia,6.09,83.0,6.377177644843249,337960,14389.0
8810,AVP: Alien vs. Predator,2004,Action|Horror|Sci-Fi|Thriller,Action Horror Sci-Fi Thriller,,5.949,4938.0,5.966872352259545,370263,395.0
8813,We Don't Live Here Anymore,2004,Drama,Drama,,5.669,118.0,6.159980490045017,361309,23601.0
8814,Without a Paddle,2004,Comedy,Comedy,,5.629,707.0,5.792541243937939,364751,10762.0
8815,Exorcist: The Beginning,2004,Horror|Thriller,Horror Thriller,,5.402,884.0,5.571969870088742,204313,11026.0
8827,"Bill Cosby, Himself",1983,Comedy|Documentary,Comedy Documentary,stand up,7.546,65.0,6.826768625055764,83652,20120.0
8830,Anacondas: The Hunt for the Blood Orchid,2004,Adventure|Drama|Horror|Sci-Fi|Thriller,Adventure Drama Horror Sci-Fi Thriller,,5.497,1092.0,5.62672268595867,366174,11237.0
8831,Suspect Zero,2004,Crime|Thriller,Crime Thriller,,5.567,374.0,5.851432457179623,324127,8080.0
8832,Warriors of Heaven and Earth (Tian di ying xiong),2003,Action|Adventure|Drama,Action Adventure Drama,,6.2,102.0,6.39943102224857,374330,14797.0
8833,Vanity Fair,2004,Drama|Romance,Drama Romance,,5.797,358.0,6.020152688858989,241025,11632.0
8835,Paparazzi,2004,Drama|Thriller,Drama Thriller,,5.313,209.0,5.834616488421801,338325,15644.0
8836,Wicker Park,2004,Drama|Romance|Thriller,Drama Romance Thriller,,6.819,736.0,6.768014148670077,324554,11208.0
8838,Alice Doesn't Live Here Anymore,1974,Drama|Romance,Drama Romance,in netflix queue,7.0,530.0,6.892361913773478,71115,16153.0
8840,Who's That Knocking at My Door?,1967,Drama,Drama,,6.069,216.0,6.262618323759732,63803,42694.0
8844,Camera Buff (Amator),1979,Drama,Drama,,7.495,188.0,7.055398941340231,78763,42164.0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",1953,Drama,Drama,,7.651,737.0,7.453959323000425,46521,12548.0
8860,Cellular,2004,Action|Crime|Drama|Mystery|Thriller,Action Crime Drama Mystery Thriller,,6.396,2081.0,6.405330042342439,337921,9759.0
8861,Resident Evil: Apocalypse,2004,Action|Horror|Sci-Fi|Thriller,Action Horror Sci-Fi Thriller,,6.358,4730.0,6.363493479591238,318627,1577.0
8864,Mr. 3000,2004,Comedy|Drama,Comedy Drama,,5.282,181.0,5.861226730066211,339412,16232.0
8865,Sky Captain and the World of Tomorrow,2004,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,,5.901,1370.0,5.965568195653162,346156,5137.0
8866,Wimbledon,2004,Comedy|Romance,Comedy Romance,,6.225,1074.0,6.263771433600633,360201,11823.0
8869,First Daughter,2004,Comedy|Romance,Comedy Romance,,6.156,1004.0,6.20643982322341,361620,13969.0
8870,"Forgotten, The",2004,Drama|Mystery|Sci-Fi|Thriller,Drama Mystery Sci-Fi Thriller,,5.937,1232.0,6.003914063903801,356618,10145.0
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",2004,Adventure|Drama,Adventure Drama,,7.415,1424.0,7.327016214270955,318462,1653.0
8874,Shaun of the Dead,2004,Comedy|Horror,Comedy Horror,zombies,7.542,9315.0,7.525209315325419,365748,747.0
8875,"Come Back, Little Sheba",1952,Drama,Drama,alcoholism marriage,7.267,43.0,6.687668173811898,44509,84214.0
8879,Murder on the Orient Express,1974,Crime|Mystery|Thriller,Crime Mystery Thriller,agatha christie oscar (best supporting actress) train,7.147,1572.0,7.09088295822,71877,4176.0
8880,Mask,1985,Drama,Drama,disability,7.271,492.0,7.091501748478242,89560,11177.0
8894,Orca: The Killer Whale,1977,Action|Drama|Horror|Thriller,Action Drama Horror Thriller,,6.2,461.0,6.283580315149481,76504,12707.0
8905,1492: Conquest of Paradise,1992,Adventure|Drama,Adventure Drama,,6.276,912.0,6.313156814557886,103594,1492.0
8906,Cannibal Holocaust,1980,Horror,Horror,,6.267,1859.0,6.2874035886718165,78935,8689.0
8907,Shark Tale,2004,Animation|Children|Comedy,Animation Children Comedy,,6.038,6693.0,6.049253523322975,307453,10555.0
8908,Ladder 49,2004,Action|Drama|Thriller,Action Drama Thriller,,6.459,861.0,6.469795319020019,349710,11128.0
8910,I Heart Huckabees,2004,Comedy,Comedy,,6.295,700.0,6.3378677185091945,356721,1599.0
8911,Raise Your Voice,2004,Romance,Romance,,6.537,860.0,6.5357646359512085,361696,14024.0
8912,Taxi,2004,Action|Comedy,Action Comedy,,5.559,1164.0,5.67428359936592,316732,11045.0
8914,Primer,2004,Drama|Sci-Fi,Drama Sci-Fi,time travel,6.76,2412.0,6.745882691616341,390384,14337.0
8915,Stage Beauty,2004,Drama,Drama,,6.641,146.0,6.582965791294983,368658,26108.0
8916,Shall We Dance?,2004,Comedy|Romance,Comedy Romance,,6.418,1289.0,6.430051614635118,358135,4380.0
8917,Team America: World Police,2004,Action|Adventure|Animation|Comedy,Action Adventure Animation Comedy,,6.732,2044.0,6.717519597802081,372588,3989.0
8918,Eulogy,2004,Comedy|Crime|Drama,Comedy Crime Drama,,6.441,142.0,6.4872061363290285,349416,16358.0
8919,P.S.,2004,Comedy|Drama|Fantasy|Romance,Comedy Drama Fantasy Romance,,5.619,80.0,6.221825463132403,380609,25313.0
8920,"Country Girl, The",1954,Drama,Drama,oscar (best actress),7.0,94.0,6.70538898311705,46874,2438.0
8921,"Rose Tattoo, The",1955,Drama|Romance,Drama Romance,,6.913,86.0,6.664899731532426,48563,65550.0
8928,"Fearless Vampire Killers, The",1967,Comedy|Horror,Comedy Horror,,6.9,822.0,6.840503202004474,61655,3053.0
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",1986,Comedy|Drama,Comedy Drama,,6.741,174.0,6.640443005324409,90985,18499.0
8934,Bebe's Kids,1992,Animation|Children|Comedy,Animation Children Comedy,,5.993,71.0,6.362086117378858,103783,36616.0
8937,Friday Night Lights,2004,Action|Drama,Action Drama,,6.906,629.0,6.8306954640742745,390022,13416.0
8938,Tarnation,2003,Documentary,Documentary,parenthood psychology,6.778,88.0,6.618435243928079,390538,1435.0
8939,"Final Cut, The",2004,Sci-Fi|Thriller,Sci-Fi Thriller,,6.077,763.0,6.1541343856112825,364343,11099.0
8943,Being Julia,2004,Comedy|Drama,Comedy Drama,stage,6.401,121.0,6.473286455979783,340012,18701.0
8946,Surviving Christmas,2004,Comedy,Comedy,,5.732,589.0,5.899732754373163,252028,15566.0
8947,"Grudge, The",2004,Horror|Mystery|Thriller,Horror Mystery Thriller,,5.927,3173.0,5.955382472901615,391198,1970.0
8948,Alfie,2004,Comedy|Drama|Romance,Comedy Drama Romance,,5.856,876.0,5.958285222422439,375173,8849.0
8949,Sideways,2004,Comedy|Drama|Romance,Comedy Drama Romance,wine,7.116,1880.0,7.0707573071980265,375063,9675.0
8950,The Machinist,2004,Drama|Mystery|Thriller,Drama Mystery Thriller,christian bale creepy powerful ending psychology schizophrenia twist ending,7.523,6133.0,7.4981894490878185,361862,4553.0
8951,Vera Drake,2004,Drama,Drama,abortion,7.191,400.0,7.004403294007862,383694,11109.0
8952,Falling Angels,2003,Drama,Drama,,5.957,23.0,6.4559090820132194,365183,48678.0
8954,Lightning in a Bottle,2004,Documentary,Documentary,,7.571,7.0,6.573473382697436,396705,126148.0
8955,Undertow,2004,Crime|Drama|Thriller,Crime Drama Thriller,,6.1,135.0,6.330659708090341,360130,16131.0
8957,Saw,2004,Horror|Mystery|Thriller,Horror Mystery Thriller,brutal clever disturbing great ending mindfuck surprise ending suspense,7.42,10035.0,7.406274787555178,387564,176.0
8958,Ray,2004,Drama,Drama,biopic,7.45,2208.0,7.388859465015806,350258,1677.0
8959,Birth,2004,Drama|Mystery,Drama Mystery,,6.03,757.0,6.115714042409606,337876,10740.0
8961,"Incredibles, The",2004,Action|Adventure|Animation|Children|Comedy,Action Adventure Animation Children Comedy,animation disney samuel l. jackson superhero,7.723,18850.0,7.713137403838711,317705,9806.0
8964,Callas Forever,2002,Drama,Drama,,6.4,37.0,6.504395024548349,274407,47959.0
8965,"Polar Express, The",2004,Adventure|Animation|Children|Fantasy|IMAX,Adventure Animation Children Fantasy IMAX,,6.723,6869.0,6.718664906741016,338348,5255.0
8966,Kinsey,2004,Drama,Drama,,6.609,514.0,6.590281124832161,362269,11184.0
8967,Seed of Chucky (Child's Play 5),2004,Comedy|Horror,Comedy Horror,,5.5,1750.0,5.584715592429145,387575,11249.0
8968,After the Sunset,2004,Action|Adventure|Comedy|Crime|Thriller,Action Adventure Comedy Crime Thriller,,6.2,856.0,6.250989767781224,367479,10589.0
8969,Bridget Jones: The Edge of Reason,2004,Comedy|Drama|Romance,Comedy Drama Romance,,6.228,3021.0,6.242869929125985,317198,9801.0
8970,Finding Neverland,2004,Drama,Drama,peter pan,7.319,3738.0,7.287156517268904,308644,866.0
8972,National Treasure,2004,Action|Adventure|Drama|Mystery|Thriller,Action Adventure Drama Mystery Thriller,,6.648,6849.0,6.6453332336229485,368891,2059.0
8973,Bad Education (La mala educación),2004,Drama|Thriller,Drama Thriller,,7.356,1069.0,7.250095134390196,275491,140.0
8974,"SpongeBob SquarePants Movie, The",2004,Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,,7.082,3186.0,7.056028906599575,345950,11836.0
8977,Alexander,2004,Action|Adventure|Drama|War,Action Adventure Drama War,,5.957,3498.0,5.981570077910363,346491,1966.0
8978,Christmas with the Kranks,2004,Children|Comedy,Children Comedy,,6.157,1299.0,6.197112386512623,388419,13673.0
8979,Guerrilla: The Taking of Patty Hearst,2004,Documentary,Documentary,hearst,6.3,11.0,6.514003778347497,390299,174787.0
8981,Closer,2004,Drama|Romance,Drama Romance,,6.833,3737.0,6.820743100863477,376541,2288.0
8982,I Am David,2003,Drama,Drama,,6.874,107.0,6.668828161978711,327919,15397.0
8983,House of Flying Daggers (Shi mian mai fu),2004,Action|Drama|Romance,Action Drama Romance,martial arts,7.264,1788.0,7.204670763373974,385004,9550.0
8984,Ocean's Twelve,2004,Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,,6.565,7870.0,6.564295830915957,349903,163.0
8985,Blade: Trinity,2004,Action|Fantasy|Horror|Thriller,Action Fantasy Horror Thriller,,5.86,4292.0,5.883608144473451,359013,36648.0
8987,Bush's Brain,2004,Documentary,Documentary,,6.857,14.0,6.555851665277074,403910,33377.0
8989,Damn Yankees!,1958,Comedy|Musical,Comedy Musical,,6.5,42.0,6.522877561619998,51516,41253.0
8998,That's Entertainment,1974,Documentary,Documentary,in netflix queue,7.4,66.0,6.786783115526367,72272,33740.0
9004,D.A.R.Y.L.,1985,Adventure|Children|Sci-Fi,Adventure Children Sci-Fi,,6.408,359.0,6.444815183648023,88979,16248.0
9005,Fire in the Sky,1993,Drama|Mystery|Sci-Fi,Drama Mystery Sci-Fi,,6.648,686.0,6.625837051912669,106912,15613.0
9008,"Invisible Man Returns, The",1940,Horror|Sci-Fi,Horror Sci-Fi,,6.284,139.0,6.413948090413444,32635,28421.0
9010,Love Me If You Dare (Jeux d'enfants),2003,Drama|Romance,Drama Romance,cruel characters,7.235,1877.0,7.180505228496745,364517,8424.0
9018,Control Room,2004,Documentary|War,Documentary War,journalism,7.352,61.0,6.7592873154237605,391024,18889.0
25746,"Hunchback of Notre Dame, The",1923,Drama|Horror,Drama Horror,,6.5,134.0,6.515644792997868,14142,18987.0
25750,Sherlock Jr.,1924,Comedy|Fantasy|Romance,Comedy Fantasy Romance,,8.038,1157.0,7.857700635283394,15324,992.0
25752,"Freshman, The",1925,Comedy,Comedy,,6.973,128.0,6.72840924478028,15841,42359.0
25753,Greed,1924,Drama,Drama,gold,7.314,202.0,6.970698146970417,15881,1405.0
25757,"Jazz Singer, The",1927,Drama|Musical|Romance,Drama Musical Romance,,6.121,252.0,6.277615243917799,18037,939.0
25769,"Steamboat Bill, Jr.",1928,Comedy|Romance,Comedy Romance,,7.593,389.0,7.287050613117911,19421,25768.0
25771,"Andalusian Dog, An (Chien andalou, Un)",1929,Fantasy,Fantasy,mindfuck surreal surrealism,7.397,1412.0,7.310144445355245,20530,626.0
25773,Little Caesar,1931,Crime|Drama,Crime Drama,,6.873,299.0,6.754560602549079,21079,27899.0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),1932,Comedy,Comedy,,6.948,154.0,6.736477925280964,22718,48365.0
25788,Scarface,1932,Crime|Drama,Crime Drama,,7.402,696.0,7.241318446380281,23427,877.0
25795,Dinner at Eight,1933,Comedy|Drama|Romance,Comedy Drama Romance,,6.774,126.0,6.638079981492507,23948,39130.0
25797,Gold Diggers of 1933,1933,Musical,Musical,,7.195,174.0,6.879101615596313,24069,31511.0
25805,"Atalante, L'",1934,Comedy|Drama|Romance,Comedy Drama Romance,,7.5,464.0,7.254513099456328,24844,43904.0
25825,Fury,1936,Drama|Film-Noir,Drama Film-Noir,revenge,7.469,255.0,7.110795230005776,27652,14615.0
